"TO_C","TE_C","Tt_C","HDD_C","CDD_C","Tmin_C","Tmax_C","Precip_in","Humidity_pct","WindSpeed_MPH","CP"
"2012-01-11",2.536,3.23714925188428,1.95,11.55,0,-4.4,8.3,0.1,73,3.44,20.335190636923
"2012-01-12",5.64893617021277,4.44304271104852,5.6,7.9,0,4,7.2,1.5,94.6595744680851,7.70212765957447,21.788827695365
"2012-01-13",3.175,3.80902135552426,2.9,10.6,0,-2.2,8,0.2,79.4375,7.875,28.9744593888307
"2012-01-14",-1.984,0.912510677762131,-1.95,15.45,0,-3.3,-0.6,0,54.64,7.52,42.4611823330439
"2012-01-15",-7.332,-3.20974466111893,-6.95,20.45,0,-10,-3.9,0,41,6.72,54.002716091693
"2012-01-16",-4.28,-3.74487233055947,-5.3,18.8,0,-11.7,1.1,0.03,55.48,2.84,29.9633885934151
"2012-01-17",4.13529411764706,0.195210893543795,5,8.5,0,0.6,9.4,0.26,92.7843137254902,1.49019607843137,11.4318324367738
"2012-01-18",1.62,0.907605446771897,2.75,10.75,0,-5.6,11.1,0,45.84,10.52,38.532244782779
"2012-01-19",-3.0962962962963,-1.0943454247622,-4.15,17.65,0,-9.4,1.1,0,63.4814814814815,4.07407407407407,33.4985215721256
"2012-01-20",-2.24,-1.6671727123811,-2.2,15.7,0,-5,0.6,0,45.4,4.84,34.628
"2012-01-21",-5.44150943396226,-3.55434107317168,-5.25,18.75,0,-7.2,-3.3,0.48,80.7169811320755,6.43396226415094,48.045624122144
"2012-01-22",-4.48518518518518,-4.01976312917843,-5,18.5,0,-10.6,0.6,0,72.8888888888889,3.07407407407407,31.5334928056037
"2012-01-23",3.00943396226415,-0.505164583457141,4.7,8.8,0,0,9.4,0.76,95.9433962264151,3.07547169811321,18.3973296124746
"2012-01-24",7.24444444444444,3.36963993049365,7.25,6.25,0,3.9,10.6,0,72.6296296296296,5.2962962962963,14.3963375861335
"2012-01-25",3.712,3.54081996524683,3.9,9.6,0,1.7,6.1,0,57.72,5.44,22.8293428586983
"2012-01-26",1.84166666666667,2.69124331595675,1.95,11.55,0,0.6,3.3,0.19,86.8888888888889,2.36111111111111,17.9140870774344
"2012-01-27",7.15227272727272,4.92175802161474,7.95,5.55,0,2,13.9,0.58,86.1590909090909,4.15909090909091,12.9454593652416
"2012-01-28",5.312,5.11687901080737,4.75,8.75,0,1.7,7.8,0,48.52,6.04,20.1231656992631
"2012-01-29",3.256,4.18643950540368,3.65,9.85,0,0.6,6.7,0,35.4,6.72,26.555483085796
"2012-01-30",1.736,2.96121975270184,1.1,12.4,0,-1.1,3.3,0,42.52,6.88,30.8566827199555
"2012-01-31",6.64,4.80060987635092,7.75,5.75,0,1.1,14.4,0,46.92,2.92,11.7223731385756
"2012-02-01",10.936,7.86830493817546,11.15,2.35,0,5.6,16.7,0.03,56.6,4.88,5.66406112961363
"2012-02-02",3.82,5.84415246908773,3.6,9.9,0,0,7.2,0,63.04,4.84,21.296
"2012-02-03",2.068,3.95607623454387,2.5,11,0,-1.7,6.7,0,48.72,3.84,22.4020533915978
"2012-02-04",3.112,3.53403811727193,2.75,10.75,0,-1.7,7.2,0,53.84,1.84,14.0909687729411
"2012-02-05",0.332,1.93301905863597,0.85,12.65,0,-3.3,5,0,56.68,2.56,21.0688
"2012-02-06",3.556,2.74450952931798,3.1,10.4,0,-4.4,10.6,0,54.12,3.96,19.7883101491765
"2012-02-07",4.172,3.45825476465899,3.6,9.9,0,-1.7,8.9,0,55.64,5,20.858042094118
"2012-02-08",-0.2375,1.6103773823295,0.55,12.95,0,-1.1,2.2,0,68.53125,1.5,16.824932670742
"2012-02-09",1.225,1.41768869116475,2.5,11,0,-3.3,8.3,0,63.5714285714286,2.75,20.3557846508063
"2012-02-10",1.984,1.70084434558237,1.4,12.1,0,-3.9,6.7,0,58.52,3.16,20.4712893819613
"2012-02-11",1.00576923076923,1.3533067881758,0.55,12.95,0,-1.7,2.8,0.11,81.25,2.11538461538462,18.1720613308469
"2012-02-12",-3.61428571428571,-1.13048946305496,-3.6,17.1,0,-7.2,0,0,50.9285714285714,10.1785714285714,54.6012006083357
"2012-02-13",1.008,-0.0612447315274778,1.4,12.1,0,-3.3,6.1,0,45.88,6.72,32.3829651218044
"2012-02-14",3.85862068965517,1.89868797906385,4.2,9.3,0,0.6,7.8,0.08,56,1.51724137931034,11.8758993565229
"2012-02-15",4,2.94934398953192,3.6,9.9,0,-1.1,8.3,0,83.3888888888889,2.08333333333333,13.7120688932536
"2012-02-16",2.52830188679245,2.73882293816219,1,12.5,0,-3,5,0.2,91.7735849056604,0.320754716981132,6.21384442008958
"2012-02-17",5.43571428571429,4.08726861193824,5,8.5,0,0,10,0,76.3571428571429,2.45238095238095,12.628735675895
"2012-02-18",3.44444444444445,3.76585652819134,3.05,10.45,0,-2.8,8.9,0.03,58.3333333333333,4.11111111111111,20.3885188515551
"2012-02-19",2.74,3.25292826409567,3.05,10.45,0,-0.6,6.7,0,53.96,2.56,17.216
"2012-02-20",1.636,2.44446413204784,1.65,11.85,0,-3.9,7.2,0,46.08,5.08,26.7400979743904
"2012-02-21",2.048,2.24623206602392,1.1,12.4,0,-6.1,8.3,0,64.6,4.04,23.0182351226153
"2012-02-22",9.016,5.63111603301196,8.3,5.2,0,3.3,13.3,0,54.84,4.04,9.01272845702121
"2012-02-23",8.708,7.16955801650598,8.9,4.6,0,3.9,13.9,0,52.68,5.08,10.8006194785299
"2012-02-24",3.58888888888889,5.37922345269743,3.85,9.65,0,1,6.7,1.54,90.2888888888889,6.37777777777778,25.0297802325766
"2012-02-25",3.808,4.59361172634872,3.1,10.4,0,0.6,5.6,0,44.92,14.8,37.2858684651437
"2012-02-26",0.948,2.77080586317436,1.95,11.55,0,-2.2,6.1,0,43.88,7.28,33.8671475787377
"2012-02-27",5.532,4.15140293158718,4.45,9.05,0,-5,13.9,0,53.8,3.68,15.2852742311023
"2012-02-28",5.7125,4.93195146579359,5.55,7.95,0,1.7,9.4,0,40.4166666666667,6.79166666666667,20.294868469589
"2012-03-01",3.65882352941177,3.73893024339918,3.9,9.6,0,2.8,5,0.09,88.5,3.58823529411765,18.6417842080962
"2012-03-02",2.99333333333333,3.36613178836626,3.1,10.4,0,0.6,5.6,0.12,81.0333333333333,6.3,26.3715240363541
"2012-03-03",7.15384615384615,5.2599889711062,8.95,4.55,0,4,13.9,0.18,76.3589743589744,4.25641025641026,13.0927940585092
"2012-03-04",3.928,4.5939944855531,3.6,9.9,0,1.1,6.1,0,46,5.56,22.5704431290128
"2012-03-05",1.18,2.88699724277655,1.65,11.85,0,-2.8,6.1,0,37.24,6.88,32.3150570477603
"2012-03-06",1.18,2.03349862138828,1.15,12.35,0,-4.4,6.7,0,37.84,4.08,24.8851801681242
"2012-03-07",8.52,5.27674931069414,7.8,5.7,0,-1.1,16.7,0,52.64,4.04,10.0096761186364
"2012-03-08",15.8814814814815,10.5791153960878,15.85,0,0,10,21.7,0,59.7777777777778,8.40740740740741,0
"2012-03-09",6.15333333333333,8.36622436471057,9.2,4.3,0,1.7,16.7,0.26,53.6666666666667,9.5,22.6439474375727
"2012-03-10",1.02,4.69311218235529,1.7,11.8,0,-2.2,5.6,0,39.32,4.84,27.456
"2012-03-11",7.484,6.08855609117764,6.95,6.55,0,-2.2,16.1,0,40.72,5.12,13.6126540659785
"2012-03-12",13.48,9.78427804558882,12.75,0.75,0,3.3,22.2,0,41.92,3.28,0.0362215405525553
"2012-03-13",17.22,13.5021390227944,17.5,0,0,11.7,23.3,0.02,65.6,3.6,0
"2012-03-14",14.112,13.8070695113972,14.45,0,0,7.8,21.1,0,42.48,4.6,0
"2012-03-15",7.89428571428572,10.8506776128415,8.5,5,0,6,11,0,78.6857142857143,6.2,13.9581160064308
"2012-03-16",6.91276595744681,8.88172178514414,8.3,5.2,0,5.6,11,0.02,93.3404255319149,1.8936170212766,9.06461093682468
"2012-03-17",7.52075471698113,8.20123825106263,10.1,3.4,0,3,17.2,0,86.9245283018868,2.49056603773585,9.43616226394996
"2012-03-18",10.9852941176471,9.59326618435485,12.65,0.85,0,7,18.3,0,81.1470588235294,2.79411764705882,4.20348538540391
"2012-03-19",16.904,13.2486330921774,16.65,0,0,8.3,25,0,66.6,2.48,0
"2012-03-20",15.4780487804878,14.3633409363326,16.1,0,0,10,22.2,0,79.6341463414634,1.95121951219512,0
"2012-03-21",15.3978260869565,14.8805835116446,16,0,0,12,20,0,87.6739130434783,2.67391304347826,0
"2012-03-22",16.2071428571429,15.5438631843937,18.5,0,0.199999999999999,12,25,0,84.7142857142857,1.45238095238095,0
"2012-03-23",16.5034482758621,16.0236557301279,18.2,0,0,12,24.4,0,65.7241379310345,3.72413793103448,0
"2012-03-24",13.492,14.7578278650639,12.5,1,0,7.8,17.2,0.02,39.88,6.92,0.0210447143007525
"2012-03-25",8.28666666666667,11.5222472658653,9.1,4.4,0,6,12.2,0.01,78.2,3.43333333333333,9.65991887091152
"2012-03-26",6.78076923076923,9.15150824831727,6.1,7.4,0,1.1,11.1,0,44.0384615384615,9.5,20.7100601215131
"2012-03-27",4.5,6.82575412415863,4.45,9.05,0,-1.7,10.6,0,20.24,5.36,20.8365064250224
"2012-03-28",12.4037037037037,9.61472891393117,11.95,1.55,0,3.9,20,0.05,47,4.44444444444444,2.31119552446873
"2012-03-29",10.068,9.84136445696558,10.55,2.95,0,6.1,15,0,49.48,9.88,10.7876227742724
"2012-03-30",7.94,8.89068222848279,8.3,5.2,0,3.3,13.3,0.14,45.16,4.76,12.1304878714749
"2012-03-31",4.66458333333333,6.77763278090806,4.5,9,0,3,6,0.32,87.2083333333333,5.72916666666667,21.148168562472
"2012-04-01",7.8468085106383,7.31222064577318,7.8,5.7,0,5,10.6,0.76,82.7446808510638,1.70212765957447,7.37547102171487
"2012-04-02",8.38518518518519,7.84870291547918,9.15,4.35,0,4.4,13.9,0.01,46.8518518518519,7.55555555555556,14.0592811579703
"2012-04-03",10.952,9.40035145773959,9.7,3.8,0,1.1,18.3,0,27.28,5.28,5.85485824935156
"2012-04-04",13.74,11.5701757288698,13.6,0,0,7.8,19.4,0,28.24,6.96,0
"2012-04-05",8.32,9.9450878644349,8.35,5.15,0,2.8,13.9,0,41.92,5.72,12.388758129853
"2012-04-06",7.664,8.80454393221745,6.9,6.6,0,-0.6,14.4,0,37.72,5,13.0496927166888
"2012-04-07",9.408,9.10627196610873,8.35,5.15,0,0.6,16.1,0,29.4,6.56,10.4806337518301
"2012-04-08",12.488,10.7971359830544,11.4,2.1,0,2.8,20,0,29.04,8.36,2.92606285646772
"2012-04-09",12.604,11.7005679915272,11.95,1.55,0,6.7,17.2,0,26.44,11.52,3.04112484452712
"2012-04-10",9.456,10.5782839957636,9.4,4.1,0,4.4,14.4,0,48.4,5.28,9.29240453703991
"2012-04-11",8.136,9.3571419978818,8.1,5.4,0,5.6,10.6,0,51.28,5.08,12.0898420039304
"2012-04-12",9.472,9.4145709989409,9.7,3.8,0,4.4,15,0,51.28,3.72,7.76892505305592
"2012-04-13",10.452,9.93328549947045,10,3.5,0,1.7,18.3,0,43.4,2.28,4.60237907174105
"2012-04-14",14.972,12.4526427497352,12.8,0.699999999999999,0,2.8,22.8,0,37.28,3.2,0
"2012-04-15",19.108,15.7803213748676,19.4,0,1.1,14.4,24.4,0,62.48,4.04,0
"2012-04-16",22.7923076923077,19.2863145335876,22.2,0,3.9,12.2,32.2,0,55.4615384615385,3.5,0
"2012-04-17",20.704,19.9951572667938,21.1,0,2.8,16.1,26.1,0,35.16,5.8,0
"2012-04-18",12.58,16.2875786333969,11.95,1.55,0,8.9,15,0,43.36,3.92,1.82150706833654
"2012-04-19",14.648,15.4677893166985,15.3,0,0,8.9,21.7,0.02,61.08,2.56,0
"2012-04-20",15.0636363636364,15.2657128401674,14.75,0,0,7.8,21.7,0,69.4848484848485,3.87878787878788,0
"2012-04-21",16.9147058823529,16.0902093612602,17.95,0,0,12,23.9,0.88,77.3823529411765,5.76470588235294,0
"2012-04-22",8.84915254237288,12.4696809518165,9.5,4,0,7,12,4.01,93.406779661017,6.77966101694915,12.1097753129282
"2012-04-23",8.36888888888889,10.4192849203527,8.1,5.4,0,5.6,10.6,0.27,86.3111111111111,5.31111111111111,11.8250806857118
"2012-04-24",9.09259259259259,9.75593875647265,10,3.5,0,4.4,15.6,0,51.4814814814815,6.14814814814815,10.9283692136878
"2012-04-25",9.504,9.62996937823632,8.9,4.6,0,1.7,16.1,0,50.52,3.32,7.28105851645213
"2012-04-26",11.1880952380952,10.4090323081658,8.9,4.6,0,2.2,15.6,0,87.3095238095238,2.54761904761905,3.69009190816182
"2012-04-27",8.54285714285714,9.47594472551146,8.7,4.8,0,4.4,13,0,51.0714285714286,10.3571428571429,15.9533325434526
"2012-04-28",9.168,9.32197236275573,8.9,4.6,0,2.2,15.6,0,39.56,5.16,9.84041238160271
"2012-04-29",10.684,10.0029861813779,10,3.5,0,2.2,17.8,0,32.76,5.24,6.4461186337206
"2012-04-30",10.312,10.1574930906889,9.2,4.3,0,1.7,16.7,0,39.6,4.36,6.65673943008137
"2012-05-01",13.9720930232558,12.0647930569724,16.15,0,0,10.6,21.7,1.26,80.4418604651163,2.69767441860465,0
"2012-05-02",11.0552631578947,11.5600281074336,11.3,2.2,0,10.6,12,0.15,86.9473684210526,3.81578947368421,4.77556015710333
"2012-05-03",12.0625,11.8112640537168,12.5,1,0,10,15,0.71,90.55,1.775,1.91516868545567
"2012-05-04",15.536170212766,13.6737171332414,18.5,0,0.199999999999999,12,25,0.83,88.1914893617021,2.85106382978723,0
"2012-05-05",15.6583333333333,14.6660252332873,16.45,0,0,13.9,19,0.03,85.4583333333333,3.70833333333333,0
"2012-05-06",14.6048780487805,14.6354516410339,14.15,0,0,9.4,18.9,0,74.1951219512195,3.97560975609756,0
"2012-05-07",13.0379310344828,13.8366913377583,13.4,0.0999999999999996,0,9,17.8,0.02,69.6896551724138,1.82758620689655,0.624662933423134
"2012-05-08",16.2787878787879,15.0577396082731,16.95,0,0,13.3,20.6,0.13,78.4545454545455,2.6969696969697,0
"2012-05-09",17.0302325581395,16.0439860832063,17.85,0,0,14,21.7,0.08,88.0697674418605,0.767441860465116,0
"2012-05-10",13.312,14.6779930416032,11.95,1.55,0,6.7,17.2,0.11,62,6.36,0.474117960005746
"2012-05-11",13.736,14.2069965208016,13.35,0.149999999999999,0,5.6,21.1,0,45.96,5.04,0
"2012-05-12",17.892,16.0494982604008,15.85,0,0,6.1,25.6,0,44.8,1.92,0
"2012-05-13",21.828,18.9387491302004,20.85,0,2.55,13.9,27.8,0,46.36,2.92,0
"2012-05-14",17.766,18.3523745651002,18.85,0,0.550000000000001,16.7,21,0.51,85.88,1.56,0
"2012-05-15",17.806,18.0791872825501,17.75,0,0,16.1,19.4,0.73,90.7,3.48,0
"2012-05-16",19.8666666666667,18.9729269746084,22.1,0,3.8,17,27.2,0.11,80.8888888888889,1.7037037037037,0
"2012-05-17",16.4,17.6864634873042,16.65,0,0,11.1,22.2,0,47.12,3.24,0
"2012-05-18",15.228,16.4572317436521,15.3,0,0,8.9,21.7,0,53.32,3.2,0
"2012-05-19",17.912,17.184615871826,17.25,0,0,7.8,26.7,0,54.2,2.44,0
"2012-05-20",19.5615384615385,18.3730771666823,18.9,0,0.599999999999998,11.1,26.7,0,45.4230769230769,5.80769230769231,0
"2012-05-21",16.0220338983051,17.1975555324937,15.6,0,0,14,17.2,1.74,87.8813559322034,5.79661016949153,0
"2012-05-22",18.7725490196078,17.9850522760508,18.55,0,0.25,16,21.1,0.04,88.1764705882353,3.23529411764706,0
"2012-05-23",20.1552631578947,19.0701577169727,21,0,2.7,17,25,0,83.3421052631579,1.71052631578947,0
"2012-05-24",18.5245614035088,18.7973595602408,18.35,0,0.0500000000000007,16.7,20,0,92.9473684210526,4.52631578947368,0
"2012-05-25",19.084,18.9406797801204,20.5,0,2.2,16,25,0,90.32,3.62,0
"2012-05-26",22.2075,20.5740898900602,24.2,0,5.9,19,29.4,0.01,84.425,1.85,0
"2012-05-27",22.8722222222222,21.7231560561412,23.85,0,5.55,19.4,28.3,0.01,81.75,1.75,0
"2012-05-28",24.13125,22.9272030280706,26.1,0,7.8,20,32.2,0.01,79.0625,1.375,0
"2012-05-29",26.2148148148148,24.5710089214427,26.95,0,8.65,20.6,33.3,0.85,71.7407407407407,3.92592592592593,0
"2012-05-30",22.4444444444444,23.5077266829436,22.2,0,3.9,18.3,26.1,0,77.0740740740741,1.62962962962963,0
"2012-05-31",21.38,22.4438633414718,21.4,0,3.1,16.7,26.1,0,54.76,2.96,0
"2012-06-01",18.0333333333333,20.2385983374026,18.05,0,0,13.9,22.2,1.3,74.1666666666667,8.3,0
"2012-06-02",18.9357142857143,19.5871563115584,18.3,0,0,13.3,23.3,1.4,76.6190476190476,7.21428571428571,0
"2012-06-03",17.6464285714286,18.6167924414935,17.8,0,0,11.7,23.9,0.27,67.8928571428571,3.92857142857143,0
"2012-06-04",13.9837209302326,16.300256685863,14.2,0,0,11.7,16.7,0.58,81.5116279069767,4.62790697674419,0
"2012-06-05",13.7371428571429,15.0186997715029,13.6,0,0,9.4,17.8,0.24,78.2571428571429,2.2,0
"2012-06-06",14.8439024390244,14.9313011052637,16.4,0,0,10.6,22.2,0.07,82.0487804878049,0.975609756097561,0
"2012-06-07",18.6692307692308,16.8002659372472,19.45,0,1.15,13.3,25.6,0,66.1153846153846,2.15384615384615,0
"2012-06-08",20.66,18.7301329686236,20,0,1.7,11.7,28.3,0,59.92,2.4,0
"2012-06-09",21.284,20.0070664843118,21.7,0,3.4,16.7,26.7,0,62.64,1.64,0
"2012-06-10",22.428,21.2175332421559,23.6,0,5.3,18.3,28.9,0.08,73.32,1.28,0
"2012-06-11",20.7464285714286,20.9819809067922,21.4,0,3.1,17.8,25,0,67.5,5.78571428571429,0
"2012-06-12",20.0740740740741,20.5280274904332,21.1,0,2.8,18.9,23.3,1.25,86.2592592592593,5.09259259259259,0
"2012-06-13",19.9971428571429,20.262585173788,21.1,0,2.8,17.2,25,0.15,79.7714285714286,4.77142857142857,0
"2012-06-14",19.9074074074074,20.0849962905977,20.3,0,2,15.6,25,0,71.7407407407407,4.59259259259259,0
"2012-06-15",19.737037037037,19.9110166638174,20.55,0,2.25,15,26.1,0,66.5925925925926,2.11111111111111,0
"2012-06-16",19.737037037037,19.8240268504272,19.45,0,1.15,12.8,26.1,0,63.8518518518519,3.55555555555556,0
"2012-06-17",18.1205882352941,18.9723075428607,17.8,0,0,12.8,22.8,0,71.1176470588235,2.58823529411765,0
"2012-06-18",17.3793103448276,18.1758089438441,16.4,0,0,11.7,21.1,0,71.7241379310345,2.6551724137931,0
"2012-06-19",21.6724137931034,19.9241113684738,21.55,0,3.25,17,26.1,0,72.3448275862069,1.86206896551724,0
"2012-06-20",29.136,24.5300556842369,28.35,0,10.05,20.6,36.1,0,61.8,2.56,0
"2012-06-21",30.24,27.3850278421184,29.7,0,11.4,23.3,36.1,0,55.24,3.36,0
"2012-06-22",25.975,26.6800139210592,27.25,0,8.95,21.7,32.8,0.33,72.8214285714286,2.53571428571429,0
"2012-06-23",23.972,25.3260069605296,24.15,0,5.85,18.9,29.4,0,55.88,3.6,0
"2012-06-24",23.432,24.3790034802648,22.2,0,3.9,15,29.4,0.01,56.72,1.32,0
"2012-06-25",20.934375,22.6566892401324,20.85,0,2.55,16.7,25,0.17,69.4375,3.53125,0
"2012-06-26",19,20.8283446200662,19.15,0,0.849999999999998,14.4,23.9,0,50.64,7.96,0
"2012-06-27",21.944,21.3861723100331,21.65,0,3.35,15,28.3,0,46.04,6.48,0
"2012-06-28",25.156,23.2710861550165,24.45,0,6.15,16.7,32.2,0,50.52,3.32,0
"2012-06-29",28.0555555555556,25.6633208552861,28.35,0,10.05,20.6,36.1,0.2,60.8148148148148,3.51851851851852,0
"2012-06-30",28.272,26.967660427643,28.6,0,10.3,22.2,35,0,50.32,4.44,0
"2012-07-01",27.7703703703704,27.3690153990067,28.3,0,10,20.6,36,0,52.6666666666667,4.03703703703704,0
"2012-07-02",25.112,26.2405076995034,25,0,6.7,18.9,31.1,0,49.32,3.52,0
"2012-07-03",26.696,26.4682538497517,25.3,0,7,17.8,32.8,0,50.24,2.32,0
"2012-07-04",28.292,27.3801269248758,28.05,0,9.75,21.7,34.4,0.08,59.8,3.32,0
"2012-07-05",28.8961538461538,28.1381403855148,28.3,0,10,22.2,34.4,0,51.5,4.34615384615385,0
"2012-07-06",27.668,27.9030701927574,26.65,0,8.35,18.9,34.4,0,51.04,1.68,0
"2012-07-07",28.1740740740741,28.0385721334157,29,0,10.7,23,35,0.52,59.7407407407407,3.33333333333333,0
"2012-07-08",27.2703703703704,27.6544712518931,27.75,0,9.45,22.2,33.3,0.21,58.7777777777778,1.85185185185185,0
"2012-07-09",25.644,26.6492356259465,25.6,0,7.3,20.6,30.6,0,48.08,2.36,0
"2012-07-10",24.7384615384615,25.693848582204,24.45,0,6.15,18.3,30.6,0,49.7307692307692,3.42307692307692,0
"2012-07-11",24.692,25.192924291102,25,0,6.7,20,30,0,56.72,2.68,0
"2012-07-12",25.6,25.396462145551,25.25,0,6.95,18.3,32.2,0,53.72,2.84,0
"2012-07-13",26.204,25.8002310727755,26.4,0,8.1,21.1,31.7,0,58.16,0.56,0
"2012-07-14",24.98,25.3901155363877,24.75,0,6.45,20.6,28.9,0.04,64.56,2.8,0
"2012-07-15",25.7275862068966,25.5588508716422,26.7,0,8.4,21.7,31.7,0.09,74.0344827586207,2.20689655172414,0
"2012-07-16",26.8925925925926,26.2257217321174,27.2,0,8.9,21.1,33.3,0,65.7777777777778,3.37037037037037,0
"2012-07-17",29.316,27.7708608660587,28.1,0,9.8,20.6,35.6,0,53.12,3.72,0
"2012-07-18",27.3666666666667,27.5687637663627,30.65,0,12.35,23,38.3,0.15,72.4333333333333,2.83333333333333,0
"2012-07-19",23.1235294117647,25.3461465890637,23.05,0,4.75,21.7,24.4,0.01,72.9117647058823,3.32352941176471,0
"2012-07-20",18.3232876712329,21.8347171301483,19.6,0,1.3,17,22.2,1.51,88.8904109589041,5.3013698630137,0
"2012-07-21",21.5185185185185,21.6766178243334,21.7,0,3.4,16.7,26.7,0,65.0740740740741,3,0
"2012-07-22",23.0925925925926,22.384605208463,23.05,0,4.75,16.7,29.4,0,65.037037037037,2.88888888888889,0
"2012-07-23",24.32,23.3523026042315,25.6,0,7.3,20.6,30.6,0.12,74.12,2,0
"2012-07-24",27.1333333333333,25.2428179687824,27.5,0,9.2,21.7,33.3,0.15,61.7407407407407,4.7037037037037,0
"2012-07-25",23.904,24.5734089843912,23.35,0,5.05,16.7,30,0,48.2,3.76,0
"2012-07-26",23.5179487179487,24.04567885117,26.1,0,7.8,20,32.2,1.55,76.5897435897436,3.25641025641026,0
"2012-07-27",25.1243243243243,24.5850015877471,26.4,0,8.1,21.7,31.1,0,77.945945945946,2.37837837837838,0
"2012-07-28",22.2098039215686,23.3974027546579,23.3,0,5,20.6,26,3.73,89.7450980392157,3.86274509803922,0
"2012-07-29",22.6162790697674,23.0068409122127,23.6,0,5.3,20,27.2,0,79.8139534883721,1.53488372093023,0
"2012-07-30",22.6026315789474,22.80473624558,23.6,0,5.3,19.4,27.8,0,76.6052631578947,2.55263157894737,0
"2012-07-31",22.78,22.79236812279,23.1,0,4.8,19,27.2,0,74.6571428571429,1.94285714285714,0
"2012-08-01",22.0738095238095,22.4330888232998,23.9,0,5.6,20,27.8,0.73,87.2380952380952,1.57142857142857,0
"2012-08-02",23.6222222222222,23.027655522761,25.6,0,7.3,19,32.2,0.01,77.8888888888889,0.722222222222222,0
"2012-08-03",27.412,25.2198277613805,26.7,0,8.4,20.6,32.8,0,67.96,1.36,0
"2012-08-04",27.336,26.2779138806903,27.5,0,9.2,22.2,32.8,0,71.28,3.36,0
"2012-08-05",26.4295454545455,26.3537296676179,28.05,0,9.75,22.8,33.3,0.04,79.1590909090909,4.34090909090909,0
"2012-08-06",24.6433333333333,25.4985315004756,24.45,0,6.15,18.9,30,0,69.2666666666667,3.6,0
"2012-08-07",23.108,24.3032657502378,22.5,0,4.2,16.1,28.9,0,65.72,1.36,0
"2012-08-08",25.4153846153846,24.8593251828112,24.75,0,6.45,18.9,30.6,0,68.1538461538462,0.884615384615385,0
"2012-08-09",24.5794117647059,24.7193684737585,26.35,0,8.05,21,31.7,0,77.7647058823529,2.11764705882353,0
"2012-08-10",24.0620689655172,24.3907187196379,23.8,0,5.5,20.6,27,2.8,84.5689655172414,1.68965517241379,0
"2012-08-11",25.1,24.7453593598189,26.15,0,7.85,21.7,30.6,0.03,80,1.94285714285714,0
"2012-08-12",24.2666666666667,24.5060130132428,24.7,0,6.4,20,29.4,0,68.5666666666667,1.8,0
"2012-08-13",23.568,24.0370065066214,23.6,0,5.3,17.8,29.4,0,60.96,2.8,0
"2012-08-14",22.09,23.0635032533107,21.7,0,3.4,17.8,25.6,0.04,80.0666666666667,0.766666666666667,0
"2012-08-15",22.5047619047619,22.7841325790363,24.4,0,6.1,19.4,29.4,0.62,84.7857142857143,2.76190476190476,0
"2012-08-16",23.04,22.9120662895182,23.85,0,5.55,18.3,29.4,0,67.56,2.88,0
"2012-08-17",23.0533333333333,22.9826998114257,23.9,0,5.6,16.7,31.1,1.26,71.4333333333333,3.03333333333333,0
"2012-08-18",20.5633333333333,21.7730165723795,21.15,0,2.85,15.6,26.7,0.27,71.1,2.43333333333333,0
"2012-08-19",18.684,20.2285082861898,18.05,0,0,13.3,22.8,0,69.88,0.24,0
"2012-08-20",21.16,20.6942541430949,21.15,0,2.85,15.6,26.7,0,66.52,0.92,0
"2012-08-21",22.072,21.3831270715474,22.25,0,3.95,16.7,27.8,0,64.28,1.12,0
"2012-08-22",22.112,21.7475635357737,22.5,0,4.2,16.7,28.3,0,67.88,1.68,0
"2012-08-23",23.532,22.6397817678869,23.35,0,5.05,16.7,30,0,65.68,0.96,0
"2012-08-24",23.908,23.2738908839434,24.45,0,6.15,17.8,31.1,0,63.96,1.28,0
"2012-08-25",22.3333333333333,22.8036121086384,23.3,0,5,18.3,28.3,0.26,77.4814814814815,2.03703703703704,0
"2012-08-26",22.0777777777778,22.4406949432081,22.75,0,4.45,17.2,28.3,0,73.9259259259259,2.74074074074074,0
"2012-08-27",23.09375,22.767222471604,23.05,0,4.75,18.9,27.2,0.1,82.3958333333333,1.6875,0
"2012-08-28",24.5428571428571,23.6550398072306,24.7,0,6.4,19.4,30,1.61,74.2857142857143,3.57142857142857,0
"2012-08-29",20.54,22.0975199036153,20.85,0,2.55,15.6,26.1,0,60.64,2.92,0
"2012-08-30",20.656,21.3767599518076,20.55,0,2.25,12.8,28.3,0,59.8,2.2,0
"2012-08-31",24.776,23.0763799759038,23.6,0,5.3,15,32.2,0,56.16,2.52,0
"2012-09-01",25.8269230769231,24.4516515264134,26.4,0,8.1,20.6,32.2,0,62.4615384615385,1.65384615384615,0
"2012-09-02",23.5848484848485,24.018250005631,23.9,0,5.6,21.1,26.7,0,77.2424242424242,0.848484848484849,0
"2012-09-03",22.2071428571429,23.1126964313869,23,0,4.7,21,25,0.06,81.3809523809524,4.42857142857143,0
"2012-09-04",23.4605633802817,23.2866299058343,24,0,5.7,20,28,1.07,88.2394366197183,2.02816901408451,0
"2012-09-05",24.1,23.6933149529172,23.9,0,5.6,20,27.8,0.26,83.1162790697674,3.25581395348837,0
"2012-09-06",22.196,22.9446574764586,22.5,0,4.2,18.3,26.7,0,79.36,0.44,0
"2012-09-07",25.164,24.0543287382293,25.25,0,6.95,19.4,31.1,0,72.24,1.64,0
"2012-09-08",23.1938775510204,23.6241031446248,23.6,0,5.3,17.8,29.4,4.34,82.8775510204082,4.46938775510204,0
