"Row.names","mw","HDD_C","CDD_C","CP"
"2012-01-28",106473.139,8.75,0,20.1231656992631
"2012-01-29",105688.023,9.85,0,26.555483085796
"2012-01-30",120068.494,12.4,0,30.8566827199555
"2012-01-31",117019.064,5.75,0,11.7223731385756
"2012-02-01",112795.226,2.35,0,5.66406112961363
"2012-02-02",116700.098,9.9,0,21.296
"2012-02-03",117575.488,11,0,22.4020533915978
"2012-02-04",108096.936,10.75,0,14.0909687729411
"2012-02-05",105445.735,12.65,0,21.0688
"2012-02-06",117624.671,10.4,0,19.7883101491765
"2012-02-07",116303.497,9.9,0,20.858042094118
"2012-02-08",121947.395,12.95,0,16.824932670742
"2012-02-09",120028.771,11,0,20.3557846508063
"2012-02-10",118271.497,12.1,0,20.4712893819613
"2012-02-11",111364.163,12.95,0,18.1720613308469
"2012-02-12",114463.791,17.1,0,54.6012006083357
"2012-02-13",122338.317,12.1,0,32.3829651218044
"2012-02-14",119023.072,9.3,0,11.8758993565229
"2012-02-15",118727.855,9.9,0,13.7120688932536
"2012-02-16",119330.939,12.5,0,6.21384442008958
"2012-02-17",113626.86,8.5,0,12.628735675895
"2012-02-18",104549.399,10.45,0,20.3885188515551
"2012-02-19",101804.748,10.45,0,17.216
"2012-02-20",112915.722,11.85,0,26.7400979743904
"2012-02-21",118655.995,12.4,0,23.0182351226153
"2012-02-22",113562.241,5.2,0,9.01272845702121
"2012-02-23",111585.433,4.6,0,10.8006194785299
"2012-02-24",117182.744,9.65,0,25.0297802325766
"2012-02-25",107610.354,10.4,0,37.2858684651437
"2012-02-26",104975.331,11.55,0,33.8671475787377
"2012-02-27",115217.921,9.05,0,15.2852742311023
"2012-02-28",113575.645,7.95,0,20.294868469589
"2012-03-01",118453.934,9.6,0,18.6417842080962
"2012-03-02",118527.265,10.4,0,26.3715240363541
"2012-03-03",103841.799,4.55,0,13.0927940585092
"2012-03-04",102244.303,9.9,0,22.5704431290128
"2012-03-05",117230.966,11.85,0,32.3150570477603
"2012-03-06",118590.64,12.35,0,24.8851801681242
"2012-03-07",113746.283,5.7,0,10.0096761186364
"2012-03-08",110098.431,0,0,0
"2012-03-09",109766.185,4.3,0,22.6439474375727
"2012-03-10",104627.293,11.8,0,27.456
"2012-03-11",94663.1985,6.55,0,13.6126540659785
"2012-03-12",109305.274,0.75,0,0.0362215405525553
"2012-03-13",109737.492,0,0,0
"2012-03-14",108295.224,0,0,0
"2012-03-15",109321.367,5,0,13.9581160064308
"2012-03-16",110391.342,5.2,0,9.06461093682468
"2012-03-17",97374.053,3.4,0,9.43616226394996
"2012-03-18",93766.555,0.85,0,4.20348538540391
"2012-03-19",108871.827,0,0,0
"2012-03-20",110846.306,0,0,0
"2012-03-21",111188.806,0,0,0
"2012-03-22",112105.526,0,0.199999999999999,0
"2012-03-23",110609.86,0,0,0
"2012-03-24",95112.631,1,0,0.0210447143007525
"2012-03-25",93306.436,4.4,0,9.65991887091152
"2012-03-26",106373.951,7.4,0,20.7100601215131
"2012-03-27",112670.001,9.05,0,20.8365064250224
"2012-03-28",110491.043,1.55,0,2.31119552446873
"2012-03-29",107110.484,2.95,0,10.7876227742724
"2012-03-30",106895.939,5.2,0,12.1304878714749
"2012-03-31",102476.201,9,0,21.148168562472
"2012-04-01",96356.199,5.7,0,7.37547102171487
"2012-04-02",107214.195,4.35,0,14.0592811579703
"2012-04-03",108226.589,3.8,0,5.85485824935156
"2012-04-04",109922.308,0,0,0
"2012-04-05",100198.827,5.15,0,12.388758129853
"2012-04-06",94949.579,6.6,0,13.0496927166888
"2012-04-07",89541.312,5.15,0,10.4806337518301
"2012-04-08",84616.752,2.1,0,2.92606285646772
"2012-04-09",98550.946,1.55,0,3.04112484452712
"2012-04-10",100883.064,4.1,0,9.29240453703991
"2012-04-11",101281.493,5.4,0,12.0898420039304
"2012-04-12",101875.58,3.8,0,7.76892505305592
"2012-04-13",100228.17,3.5,0,4.60237907174105
"2012-04-14",91212.095,0.699999999999999,0,0
"2012-04-15",92127.124,0,1.1,0
"2012-04-16",122110.991,0,3.9,0
"2012-04-17",124243.611,0,2.8,0
"2012-04-18",107918.782,1.55,0,1.82150706833654
"2012-04-19",108941.204,0,0,0
"2012-04-20",107682.959,0,0,0
"2012-04-21",101092.89,0,0,0
"2012-04-22",94560.842,4,0,12.1097753129282
"2012-04-23",108236.619,5.4,0,11.8250806857118
"2012-04-24",109388.409,3.5,0,10.9283692136878
"2012-04-25",109607.71,4.6,0,7.28105851645213
"2012-04-26",111417.587,4.6,0,3.69009190816182
"2012-04-27",107373.042,4.8,0,15.9533325434526
"2012-04-28",98906.518,4.6,0,9.84041238160271
"2012-04-29",93850.954,3.5,0,6.4461186337206
"2012-04-30",107651.476,4.3,0,6.65673943008137
"2012-05-01",111943.488,0,0,0
"2012-05-02",111088.914,2.2,0,4.77556015710333
"2012-05-03",111199.277,1,0,1.91516868545567
"2012-05-04",113304.204,0,0.199999999999999,0
"2012-05-05",99861.575,0,0,0
"2012-05-06",91783.866,0,0,0
"2012-05-07",105531.782,0.0999999999999996,0,0.624662933423134
"2012-05-08",108570.141,0,0,0
"2012-05-09",112914.816,0,0,0
"2012-05-10",107210.445,1.55,0,0.474117960005746
"2012-05-11",104733.45,0.149999999999999,0,0
"2012-05-12",97373.655,0,0,0
"2012-05-13",99938.079,0,2.55,0
"2012-05-14",116465.331,0,0.550000000000001,0
"2012-05-15",117457.815,0,0,0
"2012-05-16",123713.608,0,3.8,0
"2012-05-17",114769.085,0,0,0
"2012-05-18",110059.579,0,0,0
"2012-05-19",101473.583,0,0,0
"2012-05-20",100151.292,0,0.599999999999998,0
"2012-05-21",114682.255,0,0,0
"2012-05-22",117056.349,0,0.25,0
"2012-05-23",125910.597,0,2.7,0
"2012-05-24",123323.223,0,0.0500000000000007,0
"2012-05-25",122428.301,0,2.2,0
"2012-05-26",122218.153,0,5.9,0
"2012-05-27",120720.965,0,5.55,0
"2012-05-28",140894.783,0,7.8,0
"2012-05-29",172797.709,0,8.65,0
"2012-05-30",146671.435,0,3.9,0
"2012-05-31",137425.221,0,3.1,0
"2012-06-01",122769.39,0,0,0
"2012-06-02",109838.348,0,0,0
"2012-06-03",101160.727,0,0,0
"2012-06-04",111603.925,0,0,0
"2012-06-05",109103.005,0,0,0
"2012-06-06",112820.673,0,0,0
"2012-06-07",119968.778,0,1.15,0
"2012-06-08",125345.859,0,1.7,0
"2012-06-09",116943.466,0,3.4,0
"2012-06-10",127898.672,0,5.3,0
"2012-06-11",135891.878,0,3.1,0
"2012-06-12",128518.45,0,2.8,0
"2012-06-13",127036.251,0,2.8,0
"2012-06-14",128913.506,0,2,0
"2012-06-15",126480.254,0,2.25,0
"2012-06-16",113124.432,0,1.15,0
"2012-06-17",104345.832,0,0,0
"2012-06-18",116674.94,0,0,0
"2012-06-19",130334.457,0,3.25,0
"2012-06-20",174778.842,0,10.05,0
"2012-06-21",195453.942,0,11.4,0
"2012-06-22",181994.286,0,8.95,0
"2012-06-23",141215.204,0,5.85,0
"2012-06-24",131062.208,0,3.9,0
"2012-06-25",140488.576,0,2.55,0
"2012-06-26",119965.361,0,0.849999999999998,0
"2012-06-27",128447.552,0,3.35,0
"2012-06-28",151829.219,0,6.15,0
"2012-06-29",176769.685,0,10.05,0
"2012-06-30",168881.137,0,10.3,0
"2012-07-01",161156.942,0,10,0
"2012-07-02",165162.822,0,6.7,0
"2012-07-03",164157.475,0,7,0
"2012-07-04",162805.844,0,9.75,0
"2012-07-05",187557.126,0,10,0
"2012-07-06",175370.714,0,8.35,0
"2012-07-07",175499.746,0,10.7,0
"2012-07-08",163110.079,0,9.45,0
"2012-07-09",164446.296,0,7.3,0
"2012-07-10",158057.647,0,6.15,0
"2012-07-11",161031.608,0,6.7,0
"2012-07-12",162312.332,0,6.95,0
"2012-07-13",162990.887,0,8.1,0
"2012-07-14",144318.892,0,6.45,0
"2012-07-15",151903.356,0,8.4,0
"2012-07-16",173987.23,0,8.9,0
"2012-07-17",186848.448,0,9.8,0
"2012-07-18",195635.309,0,12.35,0
"2012-07-19",154457.697,0,4.75,0
"2012-07-20",129979.407,0,1.3,0
"2012-07-21",115977.54,0,3.4,0
"2012-07-22",125346.172,0,4.75,0
"2012-07-23",160589.875,0,7.3,0
"2012-07-24",176532.096,0,9.2,0
"2012-07-25",155428.379,0,5.05,0
"2012-07-26",163065.298,0,7.8,0
"2012-07-27",169853.771,0,8.1,0
"2012-07-28",147085.914,0,5,0
"2012-07-29",129843.216,0,5.3,0
"2012-07-30",149997.593,0,5.3,0
"2012-07-31",148912.995,0,4.8,0
"2012-08-01",147386.127,0,5.6,0
"2012-08-02",162033.785,0,7.3,0
"2012-08-03",175961.928,0,8.4,0
"2012-08-04",163346.299,0,9.2,0
"2012-08-05",165077.769,0,9.75,0
"2012-08-06",168934.328,0,6.15,0
"2012-08-07",153382.52,0,4.2,0
"2012-08-08",165144.899,0,6.45,0
"2012-08-09",171871.411,0,8.05,0
"2012-08-10",161593.867,0,5.5,0
"2012-08-11",154114.17,0,7.85,0
"2012-08-12",144765.146,0,6.4,0
"2012-08-13",153102.484,0,5.3,0
"2012-08-14",145404.672,0,3.4,0
"2012-08-15",155022.864,0,6.1,0
"2012-08-16",149430.966,0,5.55,0
"2012-08-17",154774.379,0,5.6,0
"2012-08-18",128935.101,0,2.85,0
"2012-08-19",109578.322,0,0,0
"2012-08-20",132682.772,0,2.85,0
"2012-08-21",140149.781,0,3.95,0
"2012-08-22",144464.676,0,4.2,0
"2012-08-23",147596.456,0,5.05,0
"2012-08-24",150995.292,0,6.15,0
"2012-08-25",136491.135,0,5,0
"2012-08-26",130333.393,0,4.45,0
"2012-08-27",151062.876,0,4.75,0
"2012-08-28",160562.514,0,6.4,0
"2012-08-29",140771.768,0,2.55,0
"2012-08-30",136175.864,0,2.25,0
"2012-08-31",149518.206,0,5.3,0
"2012-09-01",147361.09,0,8.1,0
"2012-09-02",133438.971,0,5.6,0
"2012-09-03",128642.956,0,4.7,0
"2012-09-04",147917.547,0,5.7,0
"2012-09-05",159911.762,0,5.6,0
"2012-09-06",144106.313,0,4.2,0
"2012-09-07",159266.003,0,6.95,0
"2012-09-08",145095.076,0,5.3,0
"2012-09-09",117443.667,0,1.7,0
"2012-09-10",119827.128,0,0,0
"2012-09-11",115378.714,0,0,0
"2012-09-12",121259.249,0,0.0500000000000007,0
"2012-09-13",126995.906,0,1.3,0
"2012-09-14",128714.986,0,1.95,0
"2012-09-15",109136.775,0,0,0
"2012-09-16",100102.995,0,0,0
"2012-09-17",115872.854,0,0,0
"2012-09-18",132109.046,0,3.5,0
"2012-09-19",118546.635,0,0,0
"2012-09-20",113117.531,0,0,0
"2012-09-21",116428.069,0,0.0500000000000007,0
"2012-09-22",109890.733,0,0,0
"2012-09-23",98613.619,0,0,0
"2012-09-24",107073.494,0,0,0.857661191846754
"2012-09-25",109434.922,0,0,0
"2012-09-26",117071.344,0,1.45,0
"2012-09-27",122661.396,0,1.95,0
"2012-09-28",122514.851,0,0,0
"2012-09-29",101525.362,0,0,0
"2012-09-30",94828.205,0,0,0
"2012-10-01",108168.617,0,0,0
"2012-10-02",114772.037,0,0,0
"2012-10-03",121955.279,0,0.599999999999998,0
"2012-10-04",127377.629,0,1.5,0
"2012-10-05",122135.04,0,1.55,0
"2012-10-06",108673.759,0,0,0
"2012-10-07",97687.401,4.9,0,3.54977420622435
"2012-10-08",108881.193,5.45,0,2.5215757427806
"2012-10-09",110898.721,1.85,0,2.95084157711413
"2012-10-10",110617.812,0,0,0.254338796449991
"2012-10-11",107886.808,2.1,0,6.45049083403736
"2012-10-12",109039.033,5.75,0,10.9088977408352
"2012-10-13",99475.28,7.95,0,8.95679389067316
"2012-10-14",95951.2,0,0,0
"2012-10-15",112369.295,0,0,0
"2012-10-16",107686.027,4.1,0,6.53204345362154
"2012-10-17",108979.558,3.8,0,3.4112
"2012-10-18",109855.854,1.85,0,0.618062215352139
"2012-10-19",114706.889,0,0,0
"2012-10-20",98446.378,0,0,0
"2012-10-21",92610.039,0,0,1.85433770387166
"2012-10-22",107648.678,0.149999999999999,0,1.14167119609807
"2012-10-23",110048.33,1.85,0,0.796285375980244
"2012-10-24",110697.825,0,0,0
"2012-10-25",110832.102,0,0,0
"2012-10-26",110542.739,0,0,0
"2012-10-27",99041.86,0,0,0
"2012-10-28",96740.559,0,0,0
"2012-10-29",107933.86,0,0,0
"2012-10-30",115177.65,0,0,0
"2012-10-31",112667.77,0,0,0
"2012-11-01",113232.09,0,0,0
"2012-11-02",113359.93,0,0,0
"2012-11-03",102053.19,0,0,0
"2012-11-04",103077.7,7.95,0,16.5525931561204
"2012-11-05",100147.364,10.75,0,22.3159584154479
"2012-11-06",107555.483,12.65,0,14.5162752467704
"2012-11-07",114560.883,11.6,0,30.8252759606496
"2012-11-08",113232.085,8.2,0,21.6308786516545
"2012-11-09",111359.935,6.3,0,17.8526928299346
"2012-11-10",102053.186,6.25,0,5.75653340127546
"2012-11-11",95931.285,2.7,0,3.87413584834458
"2012-11-12",108063.118,2.3,0,5.6209962207966
"2012-11-13",111920.184,3.8,0,10.3585989124288
"2012-11-14",114204.659,9.6,0,16.8253358670786
"2012-11-15",115977.891,10.45,0,12.48128321608
"2012-11-16",116035.387,9.9,0,13.8654339103812
"2012-11-17",105978.034,8.5,0,13.1857563878603
"2012-11-18",103077.699,10.15,0,14.756800260219
"2012-11-19",116093.477,9.9,0,15.7528494363888
"2012-11-20",115177.647,9.3,0,7.62998774310942
"2012-11-21",112667.767,7.65,0,12.674233843511
"2012-11-22",98078.242,7.95,0,4.42475827136353
"2012-11-23",102104.903,7.65,0,11.2870028920752
"2012-11-24",103755.733,7.95,0,30.8728477520296
"2012-11-25",105781,10.75,0,30.7081181500918
"2012-11-26",118067.115,10.15,0,18.9242045898896
"2012-11-27",122861.578,12.95,0,7.91553234758592
"2012-11-28",120325.433,12.95,0,15.4927481138528
"2012-11-29",120965.416,11.85,0,19.8700706309766
"2012-11-30",119972.711,11.3,0,20.6292384922282
"2012-12-01",110906.045,10.95,0,24.8398090714243
"2012-12-02",105298.753,7.35,0,7.97115384615385
"2012-12-03",112770.759,3.2,0,5.4059555491816
"2012-12-04",113476.317,3.5,0,1.52896124869141
"2012-12-05",113858.001,6.15,0,13.1146935155127
"2012-12-06",120130.174,12.95,0,20.7096165488403
"2012-12-07",122026.004,13.3,0,0
"2012-12-08",108301.518,6.55,0,5.85313272689771
"2012-12-09",106341.586,7.4,0,14.3873535000808
"2012-12-10",116773.277,3.85,0,4.59563254596964
"2012-12-11",115941.141,7.95,0,14.7383605124949
"2012-12-12",119633.519,11.25,0,13.4298484042077
"2012-12-13",120223.376,11,0,11.4821377800478
"2012-12-14",119994.294,10.7,0,18.107262136502
"2012-12-15",109783.787,10.75,0,8.87899843000324
"2012-12-16",108032.763,7.5,0,21.0380683195082
"2012-12-17",120601.449,8.5,0,20.1442551519037
"2012-12-18",117743.635,4.5,0,12.0691554135612
"2012-12-19",119041.365,7.4,0,23.4546093857902
"2012-12-20",122101.885,11.9,0,20.3727116897039
"2012-12-21",119534.274,5.4,0,20.490308121883
"2012-12-22",114378.981,11,0,37.9954625240145
"2012-12-23",108918.615,12.1,0,27.5424
"2012-12-24",114326.611,13.5,0,16.6335327505827
"2012-12-25",105840.083,12.4,0,20.5862640718887
"2012-12-26",124484.234,14.35,0,47.5506304507966
"2012-12-27",123869.03,12.4,0,40.012353279463
"2012-12-28",121868.325,13.75,0,33.953696280733
"2012-12-29",117916.863,15.45,0,28.5779428583575
"2012-12-30",114276.419,14.35,0,53.929889435365
"2012-12-31",119701.048,14.05,0,30.0513655623168
"2013-01-01",111296.095,13.5,0,32.4887767426789
"2013-01-02",127028.599,16.3,0,37.6511929287772
"2013-01-03",127583.272,16.3,0,27.736545757538
"2013-01-04",126181.859,12.7,0,31.9794910278447
"2013-01-05",113094.745,11.85,0,26.672248529136
"2013-01-06",106998.542,9.35,0,19.4541799801753
"2013-01-07",118485.218,11.55,0,21.0412769802595
"2013-01-08",120515.049,11.85,0,17.5893213422235
"2013-01-09",123827.697,11.85,0,15.1263163103249
"2013-01-10",119844.987,9.35,0,20.7598994679647
"2013-01-11",119550.255,11.55,0,13.3619499818355
"2013-01-12",106455.899,7.6,0,4.98882442200299
"2013-01-13",102702.37,5.65,0,7.22473188216911
"2013-01-14",113794.865,4.6,0,6.24907203032015
"2013-01-15",119573.941,11.3,0,20.6690409027608
"2013-01-16",124232.152,13.45,0,25.1567983909769
"2013-01-17",121050.564,9.85,0,20.8122898307707
"2013-01-18",122544.925,14.6,0,37.7607723768781
"2013-01-19",111598.159,10.45,0,24.5999903739819
"2013-01-20",104119.986,9.05,0,27.9180930168139
"2013-01-21",122888.377,16.85,0,27.8876282247164
"2013-01-22",132440.89,21,0,71.2342795334182
"2013-01-23",137781.175,23.5,0,64.3130441114398
"2013-01-24",137227.841,22.7,0,59.1004813246051
"2013-01-25",138062.84,21.85,0,38.0177534127977
"2013-01-26",124705.459,21.85,0,47.2531204810857
"2013-01-27",118937.173,17.95,0,33.1631837892564
"2013-01-28",130661.815,16,0,22.379723760083
"2013-01-29",121483.991,7.15,0,11.4288473428995
"2013-01-30",117550.113,4,0,5.51300148059333
"2013-01-31",116090.159,5.75,0,18.6792106512544
"2013-02-01",126851.349,16.55,0,47.9817515378503
"2013-02-02",119636.049,18.8,0,38.1063468389473
"2013-02-03",115122.548,17.5,0,27.6269197516439
"2013-02-04",128258.199,16.85,0,47.0512
"2013-02-05",129750.242,16.05,0,21.291479119665
"2013-02-06",125274.795,13.85,0,24.6975480127261
"2013-02-07",128544.325,17.15,0,29.9876384788543
"2013-02-08",127974.21,14.4,0,44.6907812185682
"2013-02-09",116719.976,16.8,0,47.9360159131067
"2013-02-10",115043.427,18.75,0,12.2688584244827
"2013-02-11",125041.935,12.7,0,7.28680737321035
"2013-02-12",119932.022,11,0,27.8456491049154
"2013-02-13",121384.911,13.75,0,10.0281041875688
"2013-02-14",118490.039,11,0,13.8820516270257
"2013-02-15",115403.39,8.8,0,16.3550503612798
"2013-02-16",109418.307,12.7,0,23.4239761763905
"2013-02-17",113021.307,18.2,0,66.2266946782036
"2013-02-18",123953.6,17.1,0,52.6973606018366
"2013-02-19",123789.457,12.7,0,16.3471131803943
"2013-02-20",125709.754,14.6,0,56.1138353848674
"2013-02-21",128879.52,16,0,56.1170165992455
"2013-02-22",125592.379,14.9,0,24.7348292028148
"2013-02-23",113033.936,11,0,26.8131016548732
"2013-02-24",106240.975,9.05,0,24.9399601908776
"2013-02-25",119281.002,11.85,0,18.7255416412984
"2013-02-26",121519.88,12.35,0,31.1096771653666
"2013-02-27",120377.116,8.35,0,24.680555053726
"2013-02-28",116624.204,7.65,0,14.8317858668469
"2013-03-01",117868.76,10.7,0,23.6244348080541
"2013-03-02",108647.875,12.4,0,32.2105196331882
"2013-03-03",107276.102,13.25,0,41.293714558998
"2013-03-04",120215.816,12.95,0,42.5065289102745
"2013-03-05",117093.918,9.1,0,22.7445435882983
"2013-03-06",122161.566,9.45,0,36.7284287399991
"2013-03-07",121235.61,11.55,0,29.886232966612
"2013-03-08",122799.363,11.8,0,21.0218192630256
"2013-03-09",106858.348,6.85,0,17.9155659692905
"2013-03-10",95561.062,10.15,0,16.6966454532064
"2013-03-11",112701.613,6.15,0,12.4074394270552
"2013-03-12",114104.649,3.7,0,5.33140830160693
"2013-03-13",111884.472,7.7,0,20.3228608694741
"2013-03-14",118105.09,12.4,0,47.2721368486765
"2013-03-15",117974.742,10.45,0,28.7793405789639
"2013-03-16",109221.174,12.05,0,13.5141532209754
"2013-03-17",105807.04,13.5,0,30.9181025860256
"2013-03-18",122686.527,15.15,0,42.967198092513
"2013-03-19",119861.014,9.85,0,28.8405727204532
"2013-03-20",115812.843,10.45,0,30.6137880674705
"2013-03-21",117990.961,12.4,0,28.3834007870701
"2013-03-22",118126.528,12.95,0,34.3306326466612
"2013-03-23",105577.127,9.6,0,34.9346543271863
"2013-03-24",101535.738,10.15,0,21.9387787590832
"2013-03-25",116970.367,9.9,0,26.2991158287974
"2013-03-26",114101.304,8.5,0,17.2387651715545
"2013-03-27",111838.814,8.75,0,20.3118749267516
"2013-03-28",112197.295,8.5,0,16.9527145708717
"2013-03-29",103724.364,7.65,0,14.1105897934849
"2013-03-30",96572.413,6.85,0,11.6745267176019
"2013-03-31",94387.851,7.95,0,15.2969634211283
"2013-04-01",106346.952,4.85,0,15.859707518761
"2013-04-02",112072.212,11.55,0,33.708499390128
"2013-04-03",113703.056,9.9,0,34.41371530887
"2013-04-04",112385.337,7.95,0,17.3697760492184
"2013-04-05",107508.724,2.95,0,12.4385540252877
"2013-04-06",97985.278,7.65,0,18.0054224543608
"2013-04-07",95546.213,3.8,0,7.80014896268014
"2013-04-08",105674.902,0,0,0
"2013-04-09",109378.921,0,1.15,0
"2013-04-10",112290.965,0,0,0
"2013-04-11",107851.627,1.45,0,3.22391020427188
"2013-04-12",110662.363,7.35,0,25.9553758593475
"2013-04-13",96573.026,4.9,0,9.97450750255787
"2013-04-14",90687.441,2.95,0,7.56806448175489
"2013-04-15",105001.96,4.35,0,8.79352034170616
"2013-04-16",106394.28,0,0,0
"2013-04-17",106192.567,0,0,0
"2013-04-18",105846.832,2.15,0,3.79319261113711
"2013-04-19",108790.538,0,0.0500000000000007,0
"2013-04-20",91925.424,3.8,0,9.46581494008836
"2013-04-21",89528.94,6.8,0,15.2155864507419
"2013-04-22",104230.692,6.85,0,16.9443663794194
"2013-04-23",109297.75,6.7,0,17.7832955326059
"2013-04-24",106628.678,1.3,0,0.997743373819133
"2013-04-25",103265.934,1,0,3.15526470521889
"2013-04-26",102578.331,2.15,0,2.20022282507931
"2013-04-27",92512.288,1.55,0,0.888407834274329
"2013-04-28",88585.211,0.399999999999999,0,0
"2013-04-29",105409.537,1.35,0,3.15935587438573
"2013-04-30",103932.326,1,0,2.13394688645768
"2013-05-01",103455.532,2.4,0,3.41355181592429
"2013-05-02",105148.215,0,0,0
"2013-05-03",101681.069,1.3,0,2.35206462496251
"2013-05-04",91829.193,1,0,3.94536187440391
"2013-05-05",87858.093,3.5,0,8.18877711999335
"2013-05-06",103316.803,1.6,0,2.55348334126853
"2013-05-07",107000.732,0,0,0
"2013-05-08",109363.792,0,0,0
"2013-05-09",107968.229,0,0,0
"2013-05-10",111354.725,0,0,0
"2013-05-11",102835.761,0,0.75,0
"2013-05-12",90682.444,0,0,0
"2013-05-13",101050.633,4.9,0,11.5123933219813
"2013-05-14",102749.742,4.35,0,8.29421527572079
"2013-05-15",105159.018,0,0,0
"2013-05-16",113583.428,0,1.15,0
"2013-05-17",108865.091,0,0,0
"2013-05-18",96690.29,0,0,0
"2013-05-19",93964.437,0,0,0
"2013-05-20",113892.643,0,1.25,0
"2013-05-21",134102.533,0,5,0
"2013-05-22",138315.449,0,3.4,0
"2013-05-23",137198.829,0,3.2,0
"2013-05-24",112545.513,0.6,0,1.83844854047052
"2013-05-25",92099.44,3.8,0,12.7866291999642
"2013-05-26",86875.603,0,0,1.06085610711348
"2013-05-27",91124.613,0,0,0
"2013-05-28",107162.375,0,0,0
"2013-05-29",124224.354,0,3.35,0
"2013-05-30",156680.583,0,8.65,0
"2013-05-31",166207.384,0,8.35,0
"2013-06-01",155172.897,0,8.1,0
"2013-06-02",151487.586,0,8.4,0
"2013-06-03",145836.395,0,3.65,0
"2013-06-04",121170.534,0,0.0500000000000007,0
"2013-06-05",116712,0,0,0
"2013-06-06",115992.586,0,0,0
"2013-06-07",115364.253,0,0,0
"2013-06-08",107159.492,0,0.849999999999998,0
"2013-06-09",113387.558,0,2.25,0
"2013-06-10",125592.654,0,0.550000000000001,0
"2013-06-11",134289.255,0,3.1,0
"2013-06-12",130477.564,0,1.7,0
"2013-06-13",122404.003,0,0,0
"2013-06-14",111758.326,0,0,0
"2013-06-15",108889.537,0,1.15,0
"2013-06-16",110713.343,0,1.95,0
"2013-06-17",143994.937,0,5.3,0
"2013-06-18",138301.205,0,3.65,0
"2013-06-19",124482.101,0,0.599999999999998,0
"2013-06-20",127616.545,0,1.45,0
"2013-06-21",131121.286,0,3.1,0
"2013-06-22",125786.894,0,3.35,0
"2013-06-23",135211.882,0,7,0
"2013-06-24",168942.19,0,10.05,0
"2013-06-25",167903.813,0,8.4,0
"2013-06-26",166029.953,0,7.5,0
"2013-06-27",167890.979,0,6.95,0
"2013-06-28",161246.809,0,7.4,0
"2013-06-29",143883.536,0,6.7,0
"2013-06-30",141171.367,0,6.1,0
"2013-07-01",150042.434,0,5.55,0
"2013-07-02",155778.042,0,7.35,0
"2013-07-03",157450.105,0,7.25,0
"2013-07-04",154734.832,0,9.2,0
"2013-07-05",171429.152,0,9.5,0
"2013-07-06",171464.727,0,10.3,0
"2013-07-07",174315.748,0,9.75,0
"2013-07-08",175778.335,0,7.55,0
"2013-07-09",173864.554,0,7.85,0
"2013-07-10",175591.704,0,7.9,0
"2013-07-11",170131.227,0,7,0
"2013-07-12",146001.947,0,3.7,0
"2013-07-13",135740.47,0,4.15,0
"2013-07-14",156326.602,0,9.6,0
"2013-07-15",189249.239,0,11.15,0
"2013-07-16",190447.847,0,9.45,0
"2013-07-17",194107.203,0,10.3,0
"2013-07-18",203962.72,0,12.3,0
"2013-07-19",210629.031,0,12.55,0
"2013-07-20",184665.231,0,11.15,0
"2013-07-21",158063.538,0,8.65,0
"2013-07-22",167866.767,0,7.05,0
"2013-07-23",170794.028,0,7.7,0
"2013-07-24",158589.109,0,3.9,0
"2013-07-25",122954.264,0,0,0
"2013-07-26",131707.481,0,4.3,0
"2013-07-27",131758.071,0,4.75,0
"2013-07-28",126320.237,0,4.15,0
"2013-07-29",147748.563,0,5.05,0
"2013-07-30",138024.953,0,2.25,0
"2013-07-31",139462.427,0,3.4,0
"2013-08-01",133569.282,0,1.95,0
"2013-08-02",140282.67,0,4.35,0
"2013-08-03",122970.226,0,3.35,0
"2013-08-04",115782.567,0,2.25,0
"2013-08-05",123560.669,0,0.849999999999998,0
"2013-08-06",129190.5,0,1.7,0
"2013-08-07",134708.69,0,3.65,0
"2013-08-08",147102.922,0,6.65,0
"2013-08-09",156372.265,0,7.4,0
"2013-08-10",136835.271,0,4.75,0
"2013-08-11",122890.217,0,2.55,0
"2013-08-12",145075.054,0,4.8,0
"2013-08-13",143706.521,0,3.7,0
"2013-08-14",123550.054,0,0.0500000000000007,0
"2013-08-15",119737.339,0,0,0
"2013-08-16",122770.968,0,0.849999999999998,0
"2013-08-17",115246.684,0,1.95,0
"2013-08-18",109917.336,0,2.25,0
"2013-08-19",127372.668,0,2.55,0
"2013-08-20",145550.612,0,5.2,0
"2013-08-21",155669.87,0,5.9,0
"2013-08-22",147603.982,0,4.2,0
"2013-08-23",136900.157,0,3.65,0
"2013-08-24",115937.953,0,2.25,0
"2013-08-25",112510.825,0,1.45,0
"2013-08-26",134806.414,0,4.2,0
"2013-08-27",155160.328,0,7.2,0
"2013-08-28",148824.397,0,5.3,0
"2013-08-29",142775.198,0,5.2,0
"2013-08-30",144915.789,0,6.15,0
"2013-08-31",142019.081,0,7.25,0
"2013-09-01",141244.929,0,7.25,0
"2013-09-02",138859.527,0,5.55,0
"2013-09-03",146266.88,0,3.65,0
"2013-09-04",134080.75,0,2.55,0
"2013-09-05",127773.263,0,0.599999999999998,0
"2013-09-06",112027.223,0,0,0
"2013-09-07",103525.891,0,0,0
"2013-09-08",112578.677,0,1.4,0
"2013-09-09",115563.769,0,0,0
"2013-09-10",145024.035,0,5.85,0
"2013-09-11",177565.111,0,10,0
"2013-09-12",167500.216,0,6.4,0
"2013-09-13",131853.018,0,0,0
"2013-09-14",98297.625,0.199999999999999,0,0.290276557785848
